Time	voltage_A	voltage_B	voltage_C
2.60645	1.96293e-06	-7.45904	-73.3699
2.6065	-1.73288e-06	-6.07034	-74.1729
2.60655	1.97085e-06	-4.68014	-74.9575
2.6066	-1.725e-06	-3.28879	-75.7237
2.60665	1.97865e-06	-1.89662	-76.4712
2.6067	-1.71725e-06	-0.503994	-77.1998
2.60675	1.98632e-06	0.888762	-77.9094
2.6068	-1.70963e-06	2.2813	-78.5997
2.60685	1.99386e-06	3.67327	-79.2707
2.6069	-1.70215e-06	5.06434	-79.922
2.60695	2.00126e-06	6.45416	-80.5537
2.607	-1.69481e-06	7.84238	-81.1655
2.60705	2.00851e-06	9.22867	-81.7573
2.6071	-1.68763e-06	10.6127	-82.3289
2.60715	2.0156e-06	11.9941	-82.8802
2.6072	-1.6806e-06	13.3725	-83.411
2.60725	2.02253e-06	14.7477	-83.9213
2.6073	-1.67375e-06	16.1191	-84.4108
2.60735	2.02928e-06	17.4867	-84.8795
2.6074	-1.66706e-06	18.8499	-85.3273
2.60745	2.03586e-06	20.2084	-85.754
2.6075	-1.66056e-06	21.562	-86.1596
2.60755	2.04226e-06	22.9102	-86.5439
2.6076	-1.65425e-06	24.2528	-86.9069
2.60765	2.04847e-06	25.5895	-87.2484
2.6077	-1.64812e-06	26.9197	-87.5683
2.60775	2.05448e-06	28.2434	-87.8667
2.6078	-1.6422e-06	29.5601	-88.1434
2.60785	2.06029e-06	30.8695	-88.3984
2.6079	-1.63648e-06	32.1713	-88.6315
2.60795	2.06589e-06	33.4651	-88.8428
2.608	-1.63097e-06	34.7507	-89.0321
2.60805	2.07127e-06	36.0277	-89.1995
2.6081	-1.62568e-06	37.2958	-89.3449
2.60815	2.07644e-06	38.5547	-89.4682
2.6082	-1.62061e-06	39.8041	-89.5695
2.60825	2.08139e-06	41.0437	-89.6486
2.6083	-1.61577e-06	42.2732	-89.7057
2.60835	2.0861e-06	43.4922	-89.7406
2.6084	-1.61115e-06	44.7005	-89.7533
2.60845	2.09059e-06	45.8978	-89.7439
2.6085	-1.60677e-06	47.0837	-89.7124
2.60855	2.09483e-06	48.258	-89.6587
2.6086	-1.60263e-06	49.4204	-89.583
2.60865	2.09884e-06	50.5707	-89.4851
2.6087	-1.59874e-06	51.7084	-89.3651
2.60875	2.1026e-06	52.8334	-89.2231
2.6088	-1.59509e-06	53.9453	-89.059
2.60885	2.1061e-06	55.044	-88.873
2.6089	-1.5917e-06	56.129	-88.6651
2.60895	2.10936e-06	57.2002	-88.4353
2.609	-1.58856e-06	58.2573	-88.1837
2.60905	2.11236e-06	59.3001	-87.9103
2.6091	-1.58567e-06	60.3282	-87.6152
2.60915	2.1151e-06	61.3414	-87.2985
2.6092	-1.58305e-06	62.3394	-86.9603
2.60925	2.11758e-06	63.3221	-86.6006
2.6093	-1.58069e-06	64.2892	-86.2195
2.60935	2.11979e-06	65.2404	-85.8172
2.6094	-1.5786e-06	66.1755	-85.3937
2.60945	2.12174e-06	67.0943	-84.9491
2.6095	-1.57677e-06	67.9965	-84.4835
2.60955	2.12342e-06	68.882	-83.9972
2.6096	-1.57521e-06	69.7504	-83.4901
2.60965	2.12483e-06	70.6017	-82.9623
2.6097	-1.57392e-06	71.4355	-82.4142
2.60975	2.12596e-06	72.2517	-81.8457
2.6098	-1.57291e-06	73.05	-81.2569
2.60985	2.12683e-06	73.8304	-80.6482
2.6099	-1.57217e-06	74.5925	-80.0195
2.60995	2.12742e-06	75.3362	-79.3711
2.61	-1.5717e-06	76.0614	-78.7032
2.61005	2.12774e-06	76.7677	-78.0158
2.6101	-1.57151e-06	77.4552	-77.3091
2.61015	2.12778e-06	78.1235	-76.5834
2.6102	-1.57159e-06	78.7725	-75.8388
2.61025	2.12755e-06	79.4021	-75.0754
2.6103	-1.57195e-06	80.0121	-74.2936
2.61035	2.12704e-06	80.6024	-73.4934
2.6104	-1.57258e-06	81.1728	-72.6751
2.61045	2.12626e-06	81.7232	-71.8388
2.6105	-1.57348e-06	82.2534	-70.9848
2.61055	2.12521e-06	82.7633	-70.1133
2.6106	-1.57466e-06	83.2527	-69.2246
2.61065	2.12388e-06	83.7217	-68.3187
2.6107	-1.5761e-06	84.1699	-67.396
2.61075	2.12229e-06	84.5975	-66.4566
2.6108	-1.57782e-06	85.0041	-65.5009
2.61085	2.12042e-06	85.3898	-64.5289
2.6109	-1.57981e-06	85.7544	-63.5411
2.61095	2.11829e-06	86.0978	-62.5376
2.611	-1.58206e-06	86.42	-61.5186
2.61105	2.11589e-06	86.7209	-60.4845
2.6111	-1.58457e-06	87.0003	-59.4355
2.61115	2.11323e-06	87.2583	-58.3718
2.6112	-1.58735e-06	87.4948	-57.2936
2.61125	2.11031e-06	87.7097	-56.2014
2.6113	-1.59039e-06	87.903	-55.0953
2.61135	2.10713e-06	88.0745	-53.9756
2.6114	-1.59368e-06	88.2243	-52.8425
2.61145	2.1037e-06	88.3524	-51.6965
2.6115	-1.59722e-06	88.4587	-50.5377
2.61155	2.10002e-06	88.5431	-49.3664
2.6116	-1.60102e-06	88.6057	-48.1829
2.61165	2.09609e-06	88.6464	-46.9875
2.6117	-1.60505e-06	88.6653	-45.7806
2.61175	2.09192e-06	88.6623	-44.5623
2.6118	-1.60933e-06	88.6374	-43.3331
2.61185	2.08751e-06	88.5906	-42.0931
2.6119	-1.61385e-06	88.522	-40.8428
2.61195	2.08286e-06	88.4315	-39.5824
2.612	-1.6186e-06	88.3192	-38.3123
2.61205	2.07798e-06	88.1851	-37.0326
2.6121	-1.62358e-06	88.0293	-35.7439
2.61215	2.07288e-06	87.8517	-34.4463
2.6122	-1.62878e-06	87.6525	-33.1402
2.61225	2.06755e-06	87.4316	-31.826
2.6123	-1.6342e-06	87.1892	-30.5039
2.61235	2.06202e-06	86.9253	-29.1742
2.6124	-1.63983e-06	86.6399	-27.8374
2.61245	2.05627e-06	86.3331	-26.4937
2.6125	-1.64566e-06	86.005	-25.1435
2.61255	2.05032e-06	85.6557	-23.787
2.6126	-1.6517e-06	85.2853	-22.4247
2.61265	2.04417e-06	84.8938	-21.0569
2.6127	-1.65794e-06	84.4814	-19.6839
2.61275	2.03782e-06	84.0482	-18.306
2.6128	-1.66436e-06	83.5942	-16.9236
2.61285	2.03129e-06	83.1195	-15.537
2.6129	-1.67097e-06	82.6244	-14.1466
2.61295	2.02459e-06	82.1089	-12.7526
2.613	-1.67775e-06	81.5731	-11.3556
2.61305	2.01771e-06	81.0172	-9.95574
2.6131	-1.6847e-06	80.4413	-8.55342
2.61315	2.01066e-06	79.8456	-7.149
2.6132	-1.69181e-06	79.2301	-5.74281
2.61325	2.00345e-06	78.5952	-4.33521
2.6133	-1.69908e-06	77.9408	-2.92653
2.61335	1.9961e-06	77.2672	-1.51714
2.6134	-1.7065e-06	76.5745	-0.107368
2.61345	1.98859e-06	75.8629	1.30243
2.6135	-1.71406e-06	75.1326	2.7119
2.61355	1.98095e-06	74.3838	4.12071
2.6136	-1.72175e-06	73.6166	5.5285
2.61365	1.97318e-06	72.8313	6.93493
2.6137	-1.72957e-06	72.028	8.33964
2.61375	1.96529e-06	71.2069	9.7423
2.6138	-1.73751e-06	70.3682	11.1426
2.61385	1.95729e-06	69.5122	12.5401
2.6139	-1.74555e-06	68.639	13.9345
2.61395	1.94917e-06	67.7489	15.3254
2.614	-1.7537e-06	66.8421	16.7126
2.61405	1.94096e-06	65.9188	18.0957
2.6141	-1.76195e-06	64.9792	19.4743
2.61415	1.93266e-06	64.0236	20.8481
2.6142	-1.77028e-06	63.0522	22.2167
2.61425	1.92428e-06	62.0652	23.5799
2.6143	-1.77869e-06	61.063	24.9373
2.61435	1.91582e-06	60.0456	26.2885
2.6144	-1.78716e-06	59.0134	27.6332
2.61445	1.9073e-06	57.9667	28.9711
2.6145	-1.7957e-06	56.9057	30.3018
2.61455	1.89871e-06	55.8306	31.6251
2.6146	-1.8043e-06	54.7418	32.9406
2.61465	1.89009e-06	53.6395	34.2479
2.6147	-1.81293e-06	52.5239	35.5468
2.61475	1.88142e-06	51.3953	36.8369
2.6148	-1.82161e-06	50.2541	38.118
2.61485	1.87272e-06	49.1005	39.3896
2.6149	-1.83031e-06	47.9348	40.6515
2.61495	1.86399e-06	46.7572	41.9034
2.615	-1.83903e-06	45.5681	43.1449
2.61505	1.85525e-06	44.3678	44.3758
2.6151	-1.84775e-06	43.1565	45.5957
2.61515	1.84651e-06	41.9345	46.8044
2.6152	-1.85649e-06	40.7023	48.0016
2.61525	1.83777e-06	39.4599	49.1869
2.6153	-1.86521e-06	38.2079	50.36
2.61535	1.82904e-06	36.9464	51.5208
2.6154	-1.87392e-06	35.6758	52.6688
2.61545	1.82033e-06	34.3964	53.8038
2.6155	-1.8826e-06	33.1085	54.9256
2.61555	1.81164e-06	31.8124	56.0338
2.6156	-1.89125e-06	30.5085	57.1282
2.61565	1.803e-06	29.197	58.2085
2.6157	-1.89986e-06	27.8784	59.2744
2.61575	1.7944e-06	26.5529	60.3257
2.6158	-1.90842e-06	25.2208	61.3621
2.61585	1.78586e-06	23.8825	62.3834
2.6159	-1.91692e-06	22.5383	63.3893
2.61595	1.77737e-06	21.1886	64.3795
2.616	-1.92536e-06	19.8336	65.3539
2.61605	1.76896e-06	18.4737	66.3121
2.6161	-1.93371e-06	17.1093	67.254
2.61615	1.76063e-06	15.7406	68.1792
2.6162	-1.94199e-06	14.3681	69.0877
2.61625	1.75239e-06	12.992	69.9791
2.6163	-1.95017e-06	11.6127	70.8532
2.61635	1.74424e-06	10.2306	71.7099
2.6164	-1.95826e-06	8.8459	72.5489
2.61645	1.73619e-06	7.45904	73.3699
2.6165	-1.96624e-06	6.07034	74.1729
2.61655	1.72826e-06	4.68014	74.9575
2.6166	-1.9741e-06	3.28879	75.7237
2.61665	1.72045e-06	1.89663	76.4712
2.6167	-1.98184e-06	0.503993	77.1998
2.61675	1.71276e-06	-0.888761	77.9094
2.6168	-1.98944e-06	-2.2813	78.5997
2.61685	1.70521e-06	-3.67327	79.2707
2.6169	-1.99691e-06	-5.06434	79.922
2.61695	1.69779e-06	-6.45416	80.5537
2.617	-2.00424e-06	-7.84238	81.1655
2.61705	1.69053e-06	-9.22867	81.7573
2.6171	-2.01141e-06	-10.6127	82.3289
2.61715	1.68343e-06	-11.9941	82.8802
2.6172	-2.01842e-06	-13.3725	83.411
2.61725	1.67649e-06	-14.7477	83.9213
2.6173	-2.02526e-06	-16.1191	84.4108
2.61735	1.66972e-06	-17.4867	84.8795
2.6174	-2.03193e-06	-18.8499	85.3273
2.61745	1.66312e-06	-20.2084	85.754
2.6175	-2.03842e-06	-21.562	86.1596
2.61755	1.65671e-06	-22.9102	86.5439
2.6176	-2.04472e-06	-24.2528	86.9069
2.61765	1.65049e-06	-25.5895	87.2484
2.6177	-2.05083e-06	-26.9197	87.5683
2.61775	1.64447e-06	-28.2434	87.8667
2.6178	-2.05674e-06	-29.5601	88.1434
2.61785	1.63865e-06	-30.8695	88.3984
2.6179	-2.06245e-06	-32.1713	88.6315
2.61795	1.63304e-06	-33.4651	88.8428
2.618	-2.06794e-06	-34.7507	89.0321
2.61805	1.62763e-06	-36.0277	89.1995
2.6181	-2.07322e-06	-37.2958	89.3449
2.61815	1.62245e-06	-38.5547	89.4682
2.6182	-2.07828e-06	-39.8041	89.5695
2.61825	1.61749e-06	-41.0437	89.6486
2.6183	-2.08311e-06	-42.2732	89.7057
2.61835	1.61276e-06	-43.4922	89.7406
2.6184	-2.08771e-06	-44.7005	89.7533
2.61845	1.60827e-06	-45.8978	89.7439
2.6185	-2.09208e-06	-47.0837	89.7124
2.61855	1.60401e-06	-48.258	89.6587
2.6186	-2.0962e-06	-49.4204	89.583
2.61865	1.59999e-06	-50.5707	89.4851
2.6187	-2.10008e-06	-51.7084	89.3651
2.61875	1.59622e-06	-52.8334	89.2231
2.6188	-2.10372e-06	-53.9453	89.059
2.61885	1.5927e-06	-55.044	88.873
2.6189	-2.1071e-06	-56.129	88.6651
2.61895	1.58943e-06	-57.2002	88.4353
2.619	-2.11023e-06	-58.2573	88.1837
2.61905	1.58642e-06	-59.3001	87.9103
2.6191	-2.1131e-06	-60.3282	87.6152
2.61915	1.58366e-06	-61.3414	87.2985
2.6192	-2.11571e-06	-62.3394	86.9603
2.61925	1.58117e-06	-63.3221	86.6006
2.6193	-2.11805e-06	-64.2892	86.2195
2.61935	1.57894e-06	-65.2404	85.8172
2.6194	-2.12013e-06	-66.1755	85.3937
2.61945	1.57698e-06	-67.0943	84.9491
2.6195	-2.12195e-06	-67.9965	84.4835
2.61955	1.57529e-06	-68.882	83.9972
2.6196	-2.12349e-06	-69.7504	83.49
2.61965	1.57387e-06	-70.6016	82.9623
2.6197	-2.12476e-06	-71.4355	82.4142
2.61975	1.57272e-06	-72.2517	81.8457
2.6198	-2.12576e-06	-73.05	81.2569
2.61985	1.57184e-06	-73.8304	80.6482
2.6199	-2.12649e-06	-74.5925	80.0195
2.61995	1.57124e-06	-75.3362	79.3711
2.62	-2.12695e-06	-76.0614	78.7032
2.62005	1.57091e-06	-76.7677	78.0158
2.6201	-2.12713e-06	-77.4552	77.3091
2.62015	1.57085e-06	-78.1235	76.5834
2.6202	-2.12703e-06	-78.7725	75.8388
2.62025	1.57107e-06	-79.4021	75.0754
2.6203	-2.12666e-06	-80.0121	74.2936
2.62035	1.57156e-06	-80.6024	73.4934
2.6204	-2.12602e-06	-81.1728	72.6751
2.62045	1.57233e-06	-81.7232	71.8388
2.6205	-2.1251e-06	-82.2534	70.9848
2.62055	1.57337e-06	-82.7633	70.1134
2.6206	-2.12391e-06	-83.2527	69.2246
2.62065	1.57468e-06	-83.7217	68.3187
2.6207	-2.12245e-06	-84.1699	67.396
2.62075	1.57626e-06	-84.5975	66.4566
2.6208	-2.12072e-06	-85.0041	65.5009
2.62085	1.57811e-06	-85.3898	64.5289
2.6209	-2.11872e-06	-85.7544	63.5411
2.62095	1.58023e-06	-86.0978	62.5376
2.621	-2.11646e-06	-86.42	61.5186
2.62105	1.58262e-06	-86.7209	60.4845
2.6211	-2.11393e-06	-87.0003	59.4355
2.62115	1.58526e-06	-87.2583	58.3718
2.6212	-2.11114e-06	-87.4948	57.2936
2.62125	1.58817e-06	-87.7097	56.2014
2.6213	-2.10809e-06	-87.903	55.0953
2.62135	1.59133e-06	-88.0745	53.9756
2.6214	-2.10478e-06	-88.2243	52.8425
2.62145	1.59475e-06	-88.3524	51.6965
2.6215	-2.10123e-06	-88.4587	50.5376
2.62155	1.59842e-06	-88.5431	49.3664
2.6216	-2.09742e-06	-88.6057	48.1829
2.62165	1.60234e-06	-88.6464	46.9875
2.6217	-2.09337e-06	-88.6653	45.7806
2.62175	1.6065e-06	-88.6623	44.5623
2.6218	-2.08908e-06	-88.6374	43.3331
2.62185	1.6109e-06	-88.5906	42.0931
2.6219	-2.08454e-06	-88.522	40.8428
2.62195	1.61553e-06	-88.4315	39.5824
2.622	-2.07978e-06	-88.3192	38.3123
2.62205	1.62039e-06	-88.1851	37.0326
2.6221	-2.07479e-06	-88.0293	35.7439
2.62215	1.62548e-06	-87.8517	34.4463
2.6222	-2.06958e-06	-87.6525	33.1402
2.62225	1.63079e-06	-87.4316	31.826
2.6223	-2.06415e-06	-87.1892	30.5039
2.62235	1.63632e-06	-86.9253	29.1742
2.6224	-2.0585e-06	-86.6399	27.8374
2.62245	1.64205e-06	-86.3331	26.4937
2.6225	-2.05265e-06	-86.005	25.1435
2.62255	1.64799e-06	-85.6557	23.787
2.6226	-2.0466e-06	-85.2853	22.4247
2.62265	1.65413e-06	-84.8938	21.0569
2.6227	-2.04035e-06	-84.4814	19.6839
2.62275	1.66046e-06	-84.0482	18.306
2.6228	-2.03392e-06	-83.5942	16.9236
2.62285	1.66697e-06	-83.1195	15.537
2.6229	-2.0273e-06	-82.6244	14.1466
2.62295	1.67367e-06	-82.1089	12.7527
2.623	-2.0205e-06	-81.5731	11.3556
2.62305	1.68054e-06	-81.0172	9.95574
2.6231	-2.01354e-06	-80.4413	8.55342
2.62315	1.68757e-06	-79.8456	7.149
2.6232	-2.00641e-06	-79.2301	5.74281
2.62325	1.69476e-06	-78.5952	4.33521
2.6233	-1.99913e-06	-77.9408	2.92653
2.62335	1.70211e-06	-77.2672	1.51714
2.6234	-1.9917e-06	-76.5745	0.107367
2.62345	1.7096e-06	-75.8629	-1.30243
2.6235	-1.98412e-06	-75.1326	-2.71191
2.62355	1.71722e-06	-74.3838	-4.12071
2.6236	-1.97642e-06	-73.6166	-5.5285
2.62365	1.72498e-06	-72.8313	-6.93493
2.6237	-1.96859e-06	-72.028	-8.33964
2.62375	1.73286e-06	-71.2069	-9.7423
2.6238	-1.96064e-06	-70.3682	-11.1426
2.62385	1.74085e-06	-69.5122	-12.5401
2.6239	-1.95258e-06	-68.639	-13.9345
2.62395	1.74895e-06	-67.7489	-15.3254
2.624	-1.94441e-06	-66.8421	-16.7126
2.62405	1.75715e-06	-65.9188	-18.0957
2.6241	-1.93616e-06	-64.9792	-19.4743
2.62415	1.76544e-06	-64.0236	-20.8481
2.6242	-1.92781e-06	-63.0522	-22.2167
2.62425	1.77381e-06	-62.0652	-23.5799
2.6243	-1.91939e-06	-61.063	-24.9373
2.62435	1.78225e-06	-60.0456	-26.2885
2.6244	-1.9109e-06	-59.0134	-27.6332
2.62445	1.79076e-06	-57.9667	-28.9711
2.6245	-1.90235e-06	-56.9057	-30.3018
2.62455	1.79933e-06	-55.8306	-31.6251
2.6246	-1.89374e-06	-54.7418	-32.9406
2.62465	1.80794e-06	-53.6395	-34.2479
2.6247	-1.88509e-06	-52.5239	-35.5468
2.62475	1.8166e-06	-51.3953	-36.8369
2.6248	-1.8764e-06	-50.2541	-38.118
2.62485	1.82529e-06	-49.1005	-39.3896
2.6249	-1.86769e-06	-47.9348	-40.6515
2.62495	1.834e-06	-46.7572	-41.9034
2.625	-1.85896e-06	-45.5681	-43.1449
2.62505	1.84272e-06	-44.3678	-44.3758
2.6251	-1.85022e-06	-43.1565	-45.5957
2.62515	1.85145e-06	-41.9345	-46.8044
2.6252	-1.84147e-06	-40.7023	-48.0016
2.62525	1.86018e-06	-39.4599	-49.1869
2.6253	-1.83273e-06	-38.2079	-50.36
2.62535	1.8689e-06	-36.9464	-51.5208
2.6254	-1.82401e-06	-35.6758	-52.6688
2.62545	1.8776e-06	-34.3964	-53.8038
2.6255	-1.81532e-06	-33.1085	-54.9256
2.62555	1.88626e-06	-31.8124	-56.0338
2.6256	-1.80665e-06	-30.5085	-57.1282
2.62565	1.8949e-06	-29.197	-58.2085
2.6257	-1.79803e-06	-27.8784	-59.2744
2.62575	1.90348e-06	-26.5529	-60.3257
2.6258	-1.78946e-06	-25.2208	-61.3621
2.62585	1.91201e-06	-23.8825	-62.3834
2.6259	-1.78094e-06	-22.5383	-63.3893
2.62595	1.92048e-06	-21.1886	-64.3795
2.626	-1.77249e-06	-19.8336	-65.3539
2.62605	1.92888e-06	-18.4737	-66.3121
2.6261	-1.76412e-06	-17.1093	-67.254
2.62615	1.9372e-06	-15.7406	-68.1792
2.6262	-1.75583e-06	-14.3681	-69.0877
2.62625	1.94543e-06	-12.992	-69.9791
2.6263	-1.74763e-06	-11.6127	-70.8532
2.62635	1.95356e-06	-10.2306	-71.7099
2.6264	-1.73954e-06	-8.8459	-72.5489
2.62645	1.9616e-06	-7.45904	-73.3699
2.6265	-1.73155e-06	-6.07034	-74.1729
2.62655	1.96952e-06	-4.68014	-74.9575
2.6266	-1.72367e-06	-3.28879	-75.7237
2.62665	1.97732e-06	-1.89662	-76.4712
2.6267	-1.71592e-06	-0.503994	-77.1998
2.62675	1.98499e-06	0.888762	-77.9094
2.6268	-1.7083e-06	2.2813	-78.5997
2.62685	1.99253e-06	3.67327	-79.2707
2.6269	-1.70082e-06	5.06434	-79.922
2.62695	1.99993e-06	6.45416	-80.5537
2.627	-1.69348e-06	7.84238	-81.1655
2.62705	2.00718e-06	9.22867	-81.7573
2.6271	-1.6863e-06	10.6127	-82.3289
2.62715	2.01427e-06	11.9941	-82.8802
2.6272	-1.67927e-06	13.3725	-83.411
2.62725	2.02119e-06	14.7477	-83.9213
2.6273	-1.67242e-06	16.1191	-84.4108
2.62735	2.02795e-06	17.4867	-84.8795
2.6274	-1.66573e-06	18.8499	-85.3273
2.62745	2.03453e-06	20.2084	-85.754
2.6275	-1.65923e-06	21.562	-86.1596
2.62755	2.04093e-06	22.9102	-86.5439
2.6276	-1.65292e-06	24.2528	-86.9069
2.62765	2.04714e-06	25.5895	-87.2484
2.6277	-1.64679e-06	26.9197	-87.5683
2.62775	2.05315e-06	28.2434	-87.8667
2.6278	-1.64087e-06	29.5601	-88.1434
2.62785	2.05895e-06	30.8695	-88.3984
2.6279	-1.63515e-06	32.1713	-88.6315
2.62795	2.06455e-06	33.4651	-88.8428
2.628	-1.62964e-06	34.7507	-89.0321
2.62805	2.06994e-06	36.0277	-89.1995
2.6281	-1.62435e-06	37.2958	-89.3449
2.62815	2.07511e-06	38.5547	-89.4682
2.6282	-1.61928e-06	39.8041	-89.5695
2.62825	2.08006e-06	41.0437	-89.6486
2.6283	-1.61443e-06	42.2732	-89.7057
2.62835	2.08477e-06	43.4922	-89.7406
2.6284	-1.60982e-06	44.7005	-89.7533
2.62845	2.08926e-06	45.8978	-89.7439
2.6285	-1.60544e-06	47.0837	-89.7124
2.62855	2.0935e-06	48.258	-89.6587
2.6286	-1.6013e-06	49.4204	-89.583
2.62865	2.09751e-06	50.5707	-89.4851
2.6287	-1.59741e-06	51.7084	-89.3651
2.62875	2.10126e-06	52.8334	-89.2231
2.6288	-1.59376e-06	53.9453	-89.059
2.62885	2.10477e-06	55.044	-88.873
2.6289	-1.59037e-06	56.129	-88.6651
2.62895	2.10803e-06	57.2002	-88.4353
2.629	-1.58722e-06	58.2573	-88.1837
2.62905	2.11103e-06	59.3001	-87.9103
2.6291	-1.58434e-06	60.3282	-87.6152
2.62915	2.11377e-06	61.3414	-87.2985
2.6292	-1.58172e-06	62.3394	-86.9603
2.62925	2.11625e-06	63.3221	-86.6006
2.6293	-1.57936e-06	64.2892	-86.2195
2.62935	2.11846e-06	65.2404	-85.8172
2.6294	-1.57726e-06	66.1755	-85.3937
2.62945	2.12041e-06	67.0943	-84.9491
2.6295	-1.57544e-06	67.9965	-84.4835
2.62955	2.12209e-06	68.882	-83.9972
2.6296	-1.57388e-06	69.7504	-83.4901
2.62965	2.1235e-06	70.6017	-82.9623
2.6297	-1.57259e-06	71.4355	-82.4142
2.62975	2.12463e-06	72.2517	-81.8457
2.6298	-1.57158e-06	73.05	-81.2569
2.62985	2.1255e-06	73.8304	-80.6482
2.6299	-1.57084e-06	74.5925	-80.0195
2.62995	2.12609e-06	75.3362	-79.3711
2.63	-1.57037e-06	76.0614	-78.7032
2.63005	2.12641e-06	76.7677	-78.0158
2.6301	-1.57018e-06	77.4552	-77.3091
2.63015	2.12645e-06	78.1235	-76.5834
2.6302	-1.57026e-06	78.7725	-75.8388
2.63025	2.12622e-06	79.4021	-75.0754
2.6303	-1.57062e-06	80.0121	-74.2936
2.63035	2.12571e-06	80.6024	-73.4934
2.6304	-1.57125e-06	81.1728	-72.6751
2.63045	2.12493e-06	81.7232	-71.8388
2.6305	-1.57215e-06	82.2534	-70.9848
2.63055	2.12388e-06	82.7633	-70.1133
2.6306	-1.57332e-06	83.2527	-69.2246
2.63065	2.12255e-06	83.7217	-68.3187
2.6307	-1.57477e-06	84.1699	-67.396
2.63075	2.12096e-06	84.5975	-66.4566
2.6308	-1.57649e-06	85.0041	-65.5009
2.63085	2.11909e-06	85.3898	-64.5289
2.6309	-1.57847e-06	85.7544	-63.5411
2.63095	2.11696e-06	86.0978	-62.5376
2.631	-1.58073e-06	86.42	-61.5186
2.63105	2.11456e-06	86.7209	-60.4845
2.6311	-1.58324e-06	87.0003	-59.4355
2.63115	2.1119e-06	87.2583	-58.3718
2.6312	-1.58602e-06	87.4948	-57.2936
2.63125	2.10898e-06	87.7097	-56.2014
2.6313	-1.58905e-06	87.903	-55.0953
2.63135	2.1058e-06	88.0745	-53.9756
2.6314	-1.59235e-06	88.2243	-52.8425
2.63145	2.10237e-06	88.3524	-51.6965
2.6315	-1.59589e-06	88.4587	-50.5377
2.63155	2.09869e-06	88.5431	-49.3664
2.6316	-1.59968e-06	88.6057	-48.1829
2.63165	2.09476e-06	88.6464	-46.9875
2.6317	-1.60372e-06	88.6653	-45.7806
2.63175	2.09059e-06	88.6623	-44.5623
2.6318	-1.608e-06	88.6374	-43.3331
2.63185	2.08617e-06	88.5906	-42.0931
2.6319	-1.61252e-06	88.522	-40.8428
2.63195	2.08153e-06	88.4315	-39.5824
2.632	-1.61727e-06	88.3192	-38.3123
2.63205	2.07665e-06	88.1851	-37.0326
2.6321	-1.62225e-06	88.0293	-35.7439
2.63215	2.07155e-06	87.8517	-34.4463
2.6322	-1.62745e-06	87.6525	-33.1402
2.63225	2.06622e-06	87.4316	-31.826
2.6323	-1.63286e-06	87.1892	-30.5039
2.63235	2.06069e-06	86.9253	-29.1742
2.6324	-1.6385e-06	86.6399	-27.8374
2.63245	2.05494e-06	86.3331	-26.4937
2.6325	-1.64433e-06	86.005	-25.1435
2.63255	2.04898e-06	85.6557	-23.787
2.6326	-1.65037e-06	85.2853	-22.4247
2.63265	2.04283e-06	84.8938	-21.0569
2.6327	-1.65661e-06	84.4814	-19.6839
2.63275	2.03649e-06	84.0482	-18.306
2.6328	-1.66303e-06	83.5942	-16.9236
2.63285	2.02996e-06	83.1195	-15.537
2.6329	-1.66963e-06	82.6244	-14.1466
2.63295	2.02326e-06	82.1089	-12.7526
2.633	-1.67642e-06	81.5731	-11.3556
2.63305	2.01637e-06	81.0172	-9.95574
2.6331	-1.68337e-06	80.4413	-8.55342
2.63315	2.00933e-06	79.8456	-7.149
2.6332	-1.69048e-06	79.2301	-5.74281
2.63325	2.00212e-06	78.5952	-4.33521
2.6333	-1.69775e-06	77.9408	-2.92653
2.63335	1.99476e-06	77.2672	-1.51714
2.6334	-1.70517e-06	76.5745	-0.107368
2.63345	1.98726e-06	75.8629	1.30243
2.6335	-1.71273e-06	75.1326	2.7119
2.63355	1.97962e-06	74.3838	4.12071
2.6336	-1.72042e-06	73.6166	5.5285
2.63365	1.97185e-06	72.8313	6.93493
2.6337	-1.72824e-06	72.028	8.33964
2.63375	1.96396e-06	71.2069	9.7423
2.6338	-1.73618e-06	70.3682	11.1426
2.63385	1.95595e-06	69.5122	12.5401
2.6339	-1.74422e-06	68.639	13.9345
2.63395	1.94784e-06	67.7489	15.3254
2.634	-1.75237e-06	66.8421	16.7126
2.63405	1.93963e-06	65.9188	18.0957
2.6341	-1.76062e-06	64.9792	19.4743
2.63415	1.93133e-06	64.0236	20.8481
2.6342	-1.76895e-06	63.0522	22.2167
2.63425	1.92294e-06	62.0652	23.5799
2.6343	-1.77735e-06	61.063	24.9373
2.63435	1.91449e-06	60.0456	26.2885
2.6344	-1.78583e-06	59.0134	27.6332
2.63445	1.90596e-06	57.9667	28.9711
2.6345	-1.79437e-06	56.9057	30.3018
2.63455	1.89738e-06	55.8306	31.6251
2.6346	-1.80296e-06	54.7418	32.9406
2.63465	1.88875e-06	53.6395	34.2479
2.6347	-1.8116e-06	52.5239	35.5468
2.63475	1.88009e-06	51.3953	36.8369
2.6348	-1.82027e-06	50.2541	38.118
2.63485	1.87138e-06	49.1005	39.3896
2.6349	-1.82898e-06	47.9348	40.6515
2.63495	1.86266e-06	46.7572	41.9034
2.635	-1.83769e-06	45.5681	43.1449
2.63505	1.85392e-06	44.3678	44.3758
2.6351	-1.84642e-06	43.1565	45.5957
2.63515	1.84518e-06	41.9345	46.8044
2.6352	-1.85515e-06	40.7023	48.0016
